Unnamed: 0_level_0_Rank,Player,RUSHING_ATT,RUSHING_YDS,RUSHING_Y/A,RUSHING_LG,RUSHING_20+,RUSHING_TD,RECEIVING_REC,RECEIVING_TGT,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_TD,MISC_FL,MISC_G,FPTS,MISC_FPTS/G,MISC_ROST,Team,Week,Year,Position
30,Kareem Hunt,9,20,2.2,6,0,1,0,0,0,0.0,0,0,1,8.0,8.0,19.4%,KC,17,2024,rb
31,Kyle Juszczyk,0,0,0.0,0,0,0,1,2,9,9.0,1,0,1,7.9,7.9,0.9%,SF,17,2024,rb
32,Pierre Strong Jr.,5,33,6.6,19,0,0,3,5,15,5.0,0,0,1,7.8,7.8,0.7%,CLE,17,2024,rb
33,Antonio Gibson,12,63,5.3,20,1,0,0,1,0,0.0,0,0,1,6.3,6.3,3.5%,NE,17,2024,rb
34,Breece Hall,10,45,4.5,17,0,0,1,1,8,8.0,0,0,1,6.3,6.3,96.3%,NYJ,17,2024,rb
35,Joe Mixon,9,26,2.9,8,0,0,2,3,13,6.5,0,0,1,5.9,5.9,92.1%,HOU,17,2024,rb
36,De'Von Achane,10,25,2.5,9,0,0,2,2,13,6.5,0,0,1,5.8,5.8,99.1%,MIA,17,2024,rb
37,Keaton Mitchell,11,20,1.8,7,0,0,1,1,28,28.0,0,0,1,5.8,5.8,9.2%,BAL,17,2024,rb
38,Sean Tucker,8,39,4.9,9,0,0,1,1,5,5.0,0,0,1,5.4,5.4,4.5%,TB,17,2024,rb
39,Isaiah Davis,3,35,11.7,14,0,0,1,1,8,8.0,0,0,1,5.3,5.3,3.0%,NYJ,17,2024,rb
40,Clyde Edwards-Helaire,5,20,4.0,9,0,0,2,4,10,5.0,0,0,1,5.0,5.0,0.8%,NO,17,2024,rb
41,Hassan Haskins,8,30,3.8,8,0,0,1,1,10,10.0,0,0,1,5.0,5.0,0.6%,LAC,17,2024,rb
42,Samaje Perine,2,9,4.5,9,0,0,2,2,20,10.0,0,0,1,4.9,4.9,2.5%,CIN,17,2024,rb
43,D'Onta Foreman,13,49,3.8,7,0,0,0,2,0,0.0,0,0,1,4.9,4.9,2.7%,FA,17,2024,rb
44,Alexander Mattison,10,32,3.2,6,0,0,1,3,6,6.0,0,0,1,4.8,4.8,2.4%,MIA,17,2024,rb
45,Audric Estime,9,24,2.7,6,0,0,1,1,13,13.0,0,0,1,4.7,4.7,4.1%,DEN,17,2024,rb
46,Kenny McIntosh,7,46,6.6,25,1,0,0,0,0,0.0,0,0,1,4.6,4.6,0.6%,SEA,17,2024,rb
47,Rachaad White,6,30,5.0,16,0,0,1,1,4,4.0,0,0,1,4.4,4.4,57.6%,TB,17,2024,rb
48,Devin Singletary,5,21,4.2,13,0,0,1,1,9,9.0,0,0,1,4.0,4.0,3.7%,NYG,17,2024,rb
49,Raheem Mostert,6,3,0.5,8,0,0,2,2,16,8.0,0,0,1,3.9,3.9,8.1%,LV,17,2024,rb
50,C.J. Ham,0,0,0.0,0,0,0,2,2,15,7.5,0,0,1,3.5,3.5,0.6%,MIN,17,2024,rb
51,Ty Johnson,4,16,4.0,8,0,0,1,1,9,9.0,0,0,1,3.5,3.5,2.7%,BUF,17,2024,rb
52,Jamaal Williams,2,12,6.0,8,0,0,1,1,12,12.0,0,0,1,3.4,3.4,1.1%,FA,17,2024,rb
53,Tank Bigsby,11,33,3.0,7,0,0,0,1,0,0.0,0,0,1,3.3,3.3,63.1%,JAC,17,2024,rb
54,D'Ernest Johnson,0,0,0.0,0,0,0,2,2,11,5.5,0,0,1,3.1,3.1,1.0%,BAL,17,2024,rb
55,Jeremy McNichols,1,5,5.0,5,0,0,2,3,5,2.5,0,0,1,3.0,3.0,0.7%,WAS,17,2024,rb
56,Kendre Miller,3,3,1.0,4,0,0,1,1,16,16.0,0,0,1,2.9,2.9,8.0%,NO,17,2024,rb
57,James Conner,4,4,1.0,2,0,0,2,3,4,2.0,0,0,1,2.8,2.8,93.6%,ARI,17,2024,rb
58,Dare Ogunbowale,2,12,6.0,9,0,0,1,1,6,6.0,0,0,1,2.8,2.8,0.7%,HOU,17,2024,rb
59,Braelon Allen,6,26,4.3,11,0,0,0,0,0,0.0,0,0,1,2.6,2.6,23.0%,NYJ,17,2024,rb
60,Kimani Vidal,5,24,4.8,7,0,0,0,2,0,0.0,0,0,1,2.4,2.4,1.7%,LAC,17,2024,rb
61,Ray Davis,6,9,1.5,4,0,0,1,1,4,4.0,0,0,1,2.3,2.3,32.8%,BUF,17,2024,rb
62,Khalil Herbert,4,23,5.8,13,0,0,0,0,0,0.0,0,0,1,2.3,2.3,2.6%,IND,17,2024,rb
63,Jerome Ford,6,22,3.7,19,0,0,0,0,0,0.0,0,0,1,2.2,2.2,45.3%,CLE,17,2024,rb
64,Raheem Blackshear,8,20,2.5,8,0,0,0,0,0,0.0,0,0,1,2.0,2.0,0.8%,CAR,17,2024,rb
65,Trey Sermon,0,0,0.0,0,0,0,1,1,10,10.0,0,0,1,2.0,2.0,0.6%,PIT,17,2024,rb
66,Javonte Williams,0,0,0.0,0,0,0,2,2,0,0.0,0,0,1,2.0,2.0,70.5%,DAL,17,2024,rb
67,Tyler Allgeier,3,19,6.3,8,0,0,0,0,0,0.0,0,0,1,1.9,1.9,34.3%,ATL,17,2024,rb
68,Kenneth Gainwell,3,4,1.3,4,0,0,1,1,5,5.0,0,0,1,1.9,1.9,1.7%,PIT,17,2024,rb
69,Isiah Pacheco,6,18,3.0,8,0,0,0,0,0,0.0,0,0,1,1.8,1.8,90.2%,KC,17,2024,rb
70,Julius Chestnut,3,17,5.7,9,0,0,0,1,0,0.0,0,0,1,1.7,1.7,1.1%,TEN,17,2024,rb
71,DeeJay Dallas,0,0,0.0,0,0,0,1,1,5,5.0,0,0,1,1.5,1.5,0.1%,ARI,17,2024,rb
72,Dameon Pierce,5,13,2.6,7,0,0,0,0,0,0.0,0,0,1,1.3,1.3,4.3%,HOU,17,2024,rb
73,Hunter Luepke,0,0,0.0,0,0,0,1,1,1,1.0,0,0,1,1.1,1.1,0.7%,DAL,17,2024,rb
74,Mike Boone,2,11,5.5,8,0,0,0,2,0,0.0,0,0,1,1.1,1.1,1.0%,MIA,17,2024,rb
75,Jermar Jefferson,3,9,3.0,8,0,0,0,0,0,0.0,0,0,1,0.9,0.9,0.6%,TEN,17,2024,rb
76,Tyrion Davis-Price,3,7,2.3,5,0,0,0,0,0,0.0,0,0,1,0.7,0.7,0.0%,FA,17,2024,rb
77,Ty Chandler,5,7,1.4,7,0,0,0,0,0,0.0,0,0,1,0.7,0.7,1.7%,MIN,17,2024,rb
78,Chris Collier,3,6,2.0,3,0,0,0,0,0,0.0,0,0,1,0.6,0.6,0.0%,LV,17,2024,rb
79,Jeff Wilson Jr.,3,5,1.7,4,0,0,0,0,0,0.0,0,0,1,0.5,0.5,1.0%,SF,17,2024,rb
80,Roschon Johnson,4,5,1.3,3,0,0,0,0,0,0.0,0,0,1,0.5,0.5,17.2%,CHI,17,2024,rb
81,Reggie Gilliam,2,3,1.5,4,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.0%,BUF,17,2024,rb
82,Cordarrelle Patterson,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.6%,FA,17,2024,rb
83,Ezekiel Elliott,3,2,0.7,5,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.8%,FA,17,2024,rb
84,Rhamondre Stevenson,2,1,0.5,5,0,0,0,1,0,0.0,0,0,1,0.1,0.1,74.8%,NE,17,2024,rb
85,Ke'Shawn Vaughn,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SF,17,2024,rb
86,A.J. Dillon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,3.2%,PHI,17,2024,rb
87,Darrynton Evans,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BUF,17,2024,rb
88,Javian Hawkins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,17,2024,rb
89,Keilan Robinson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PHI,17,2024,rb
90,Jase McClellan,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,1.0%,TB,17,2024,rb
91,Elijah Mitchell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,3.9%,KC,17,2024,rb
92,Jaret Patterson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LAC,17,2024,rb
93,Demetric Felton Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,17,2024,rb
94,Patrick Taylor Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.7%,SF,17,2024,rb
95,Chuba Hubbard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,95.3%,CAR,17,2024,rb
96,JaMycal Hasty,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,1.1%,NE,17,2024,rb
97,Deon Jackson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DET,17,2024,rb
98,Zamir White,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.2%,LV,17,2024,rb
99,Jonathan Ward,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,17,2024,rb
100,Salvon Ahmed,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,IND,17,2024,rb
101,J.J. Taylor,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.6%,HOU,17,2024,rb
102,Deuce Vaughn,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.6%,DAL,17,2024,rb
103,George Holani,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,SEA,17,2024,rb
104,Dylan Laube,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.6%,LV,17,2024,rb
105,Ashton Jeanty,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,98.7%,LV,17,2024,rb
106,Jaylen Wright,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,21.7%,MIA,17,2024,rb
107,Ollie Gordon II,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,7.2%,MIA,17,2024,rb
108,Frank Gore Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.6%,BUF,17,2024,rb
109,Jonathon Brooks,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.5%,CAR,17,2024,rb
110,Tahj Brooks,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,6.9%,CIN,17,2024,rb
111,Colson Yankoff,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.1%,WAS,17,2024,rb
112,Dante Miller,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,17,2024,rb
113,Jordan Waters,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LAR,17,2024,rb
114,Blake Watson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.1%,DEN,17,2024,rb
115,Cody Schrader,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0%,LAR,17,2024,rb
116,Carson Steele,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.6%,KC,17,2024,rb
117,Emani Bailey,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CAR,17,2024,rb
118,Jawhar Jordan,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,HOU,17,2024,rb
119,Sione Vaki,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.6%,DET,17,2024,rb
120,Damien Martinez,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,3.5%,SEA,17,2024,rb
121,Ian Wheeler,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CHI,17,2024,rb
122,Lew Nichols III,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.7%,PIT,17,2024,rb
123,Scott Matlock,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,17.3%,LAC,17,2024,rb
124,Elijah Dotson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,ATL,17,2024,rb
125,Omarion Hampton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,95.1%,LAC,17,2024,rb
126,Kazmeir Allen,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0%,WAS,17,2024,rb
127,Zavier Scott,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,MIN,17,2024,rb
128,Owen Wright,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TB,17,2024,rb
129,Chris Brooks,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.8%,GB,17,2024,rb
130,Jordan Mims,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,17,2024,rb
131,Deneric Prince,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NE,17,2024,rb
132,Brady Russell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SEA,17,2024,rb
133,Ben VanSumeren,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.4%,PHI,17,2024,rb
134,Jacob Saylors,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DET,17,2024,rb
135,Emari Demercado,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.7%,ARI,17,2024,rb
136,Carlos Washington Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,ATL,17,2024,rb
137,Trevor Etienne,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,5.3%,CAR,17,2024,rb
138,Lan Larison,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.1%,NE,17,2024,rb
139,Robbie Ouzts,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,SEA,17,2024,rb
140,Josh Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TB,17,2024,rb
141,Tre Stewart,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,MIN,17,2024,rb
142,Woody Marks,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,9.3%,HOU,17,2024,rb
143,Deion Hankins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CHI,17,2024,rb
144,Toa Taua,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CLE,17,2024,rb
145,Lucas Scott,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BAL,17,2024,rb
146,Max Hurleman,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PIT,17,2024,rb
147,ShunDerrick Powell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PHI,17,2024,rb
148,Rushawn Baker,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,17,2024,rb
149,Quali Conley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,17,2024,rb
150,Jacardia Wright,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SEA,17,2024,rb
151,Ahmani Marshall,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CLE,17,2024,rb
152,Brock Lampe,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NE,17,2024,rb
153,Kayron Lynch-Adams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CAR,17,2024,rb
154,Jalen White,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,17,2024,rb
155,Kye Robichaux,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DET,17,2024,rb
156,Anthony Tyus III,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SEA,17,2024,rb
157,Amar Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,17,2024,rb
158,Nathan Carter,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,ATL,17,2024,rb
159,Montrell Johnson Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.3%,PHI,17,2024,rb
160,Elijah Young,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,KC,17,2024,rb
161,Kaleb Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,86.2%,PIT,17,2024,rb
162,RJ Harvey,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,88.2%,DEN,17,2024,rb
163,Kyle Monangai,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,8.4%,CHI,17,2024,rb
164,Dylan Sampson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,29.8%,CLE,17,2024,rb
165,DJ Giddens,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,8.7%,IND,17,2024,rb
166,Kalel Mullings,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.8%,TEN,17,2024,rb
167,Terrell Jennings,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NE,17,2024,rb
168,Brashard Smith,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,8.4%,KC,17,2024,rb
169,British Brooks,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,HOU,17,2024,rb
170,Cam Skattebo,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,78.5%,NYG,17,2024,rb
171,Nate Noel,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,IND,17,2024,rb
172,LeQuint Allen Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.5%,JAC,17,2024,rb
173,Jacory Croskey-Merritt,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,9.8%,WAS,17,2024,rb
174,Jordan James,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,7.0%,SF,17,2024,rb
175,Bhayshul Tuten,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,34.5%,JAC,17,2024,rb
176,Marcus Yarns,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0%,NO,17,2024,rb
177,Avery Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.6%,PHI,17,2024,rb
178,Kene Nwangwu,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYJ,17,2024,rb
179,Sincere McCormick,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0%,LV,17,2024,rb
180,Gary Brightwell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,17,2024,rb
181,Ja'Quinden Jackson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0%,JAC,17,2024,rb
182,Keaontay Ingram,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,KC,17,2024,rb
183,Adam Prentice,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2024,rb
184,Donovan Edwards,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.6%,NYJ,17,2024,rb
185,Corey Kiner,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0%,SF,17,2024,rb
186,Tyler Goodson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.7%,IND,17,2024,rb
187,Jordan Mason,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,72.1%,MIN,17,2024,rb
188,Kendall Milton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,17,2024,rb
189,Lawrance Toafili,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYJ,17,2024,rb
190,Jashaun Corbin,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,ATL,17,2024,rb
191,Will Shipley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,10.4%,PHI,17,2024,rb
192,Phil Mafah,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.7%,DAL,17,2024,rb
193,Kenneth Walker III,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,95.4%,SEA,17,2024,rb
194,MarShawn Lloyd,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,10.9%,GB,17,2024,rb
195,Ulysses Bentley IV,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,IND,17,2024,rb
196,Marcus Major Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BAL,17,2024,rb
197,Eric Gray,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.6%,NYG,17,2024,rb
198,TreVeyon Henderson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,88.6%,NE,17,2024,rb
199,Chris Tyree,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NO,17,2024,rb
200,Quinshon Judkins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,72.3%,CLE,17,2024,rb
201,Zonovan Knight,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,ARI,17,2024,rb
202,Aaron Shampklin,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.1%,MIA,17,2024,rb
203,Brittain Brown,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.2%,CHI,17,2024,rb
204,Trey Benson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,39.0%,ARI,17,2024,rb
205,Evan Hull,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.2%,PIT,17,2024,rb
206,Devin Neal,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,9.7%,NO,17,2024,rb
207,Malik Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.1%,DAL,17,2024,rb
208,Ronnie Rivers,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.1%,LAR,17,2024,rb
209,Tyler Badie,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.7%,DEN,17,2024,rb
210,Velus Jones Jr.,1,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,NO,17,2024,rb
211,Israel Abanikanda,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.4%,GB,17,2024,rb
212,Raheim Sanders,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0%,LAC,17,2024,rb
213,Jaydon Blue,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,41.8%,DAL,17,2024,rb
214,Nay'Quan Wright,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,IND,17,2024,rb
215,Jarquez Hunter,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,8.8%,LAR,17,2024,rb
216,Shane Bannon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,KC,17,2024,rb
217,Jay Finley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,17,2024,rb
218,Willie Carter,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CHI,17,2024,rb
219,Kenny Irons,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,17,2024,rb
220,Chad Simpson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,17,2024,rb
221,Anthony Alridge,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,17,2024,rb
222,Dantrell Savage,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CAR,17,2024,rb
223,Xavier Omon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SF,17,2024,rb
224,Garrett Mills,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NE,17,2024,rb
225,Madison Hedgecock,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,17,2024,rb
226,Samkon Gado,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,17,2024,rb
227,Tim Flanders,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NO,17,2024,rb
228,Patrick Ricard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.8%,BAL,17,2024,rb
229,Nyheim Miller-Hines,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,LAC,17,2024,rb
230,Nick Chubb,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,39.8%,HOU,17,2024,rb
231,Myles Gaskin,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BAL,17,2024,rb
232,Austin Ekeler,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,53.3%,WAS,17,2024,rb
233,Alvin Kamara,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,96.2%,NO,17,2024,rb
234,Christian McCaffrey,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,99.2%,SF,17,2024,rb
235,Taquan Mizzell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,17,2024,rb
236,Miles Sanders,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,8.4%,DAL,17,2024,rb
237,Justice Hill,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,14.4%,BAL,17,2024,rb
238,David Montgomery,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,93.1%,DET,17,2024,rb
239,Alec Ingold,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.6%,MIA,17,2024,rb
