Unnamed: 0_level_0_Rank,Player,RECEIVING_REC,RECEIVING_TGT,RECEIVING_YDS,RECEIVING_Y/R,RECEIVING_LG,RECEIVING_20+,RECEIVING_TD,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,MISC_FL,MISC_G,FPTS,MISC_FPTS/G,MISC_ROST,Team,Week,Year,Position
10,Kyle Pitts Sr.,4,5,44,11.0,23,1,1,0,0,0,0,1,14.4,14.4,63.1%,ATL,17,2024,te
11,Foster Moreau,3,5,47,15.7,30,1,1,0,0,0,0,1,13.7,13.7,0.9%,NO,17,2024,te
12,Juwan Johnson,6,10,66,11.0,25,1,0,0,0,0,0,1,12.6,12.6,8.9%,NO,17,2024,te
13,T.J. Hockenson,5,6,68,13.6,28,1,0,0,0,0,0,1,11.8,11.8,95.6%,MIN,17,2024,te
14,Jonnu Smith,3,4,26,8.7,12,0,1,0,0,0,0,1,11.6,11.6,62.9%,PIT,17,2024,te
15,Payne Durham,2,3,36,18.0,31,1,1,0,0,0,0,1,11.6,11.6,0.6%,TB,17,2024,te
16,Pat Freiermuth,7,8,60,8.6,15,0,0,0,0,0,1,1,11.0,11.0,23.9%,PIT,17,2024,te
17,Jordan Akins,6,8,49,8.2,15,0,0,0,0,0,0,1,10.9,10.9,1.0%,FA,17,2024,te
18,Chig Okonkwo,5,7,42,8.4,18,0,0,1,17,0,0,1,10.9,10.9,18.4%,TEN,17,2024,te
19,Noah Fant,4,5,43,10.8,15,0,0,0,0,0,0,1,8.3,8.3,6.4%,CIN,17,2024,te
20,Devin Culp,3,4,52,17.3,26,1,0,0,0,0,0,1,8.2,8.2,1.2%,TB,17,2024,te
21,Isaiah Likely,1,1,9,9.0,9,0,1,0,0,0,0,1,7.9,7.9,33.9%,BAL,17,2024,te
22,Nick Vannett,1,1,8,8.0,8,0,1,0,0,0,0,1,7.8,7.8,0.0%,MIN,17,2024,te
23,Tucker Kraft,2,3,53,26.5,35,1,0,0,0,0,0,1,7.3,7.3,81.4%,GB,17,2024,te
24,Kylen Granson,3,4,34,11.3,27,1,0,0,0,0,0,1,6.4,6.4,0.7%,PHI,17,2024,te
25,Austin Hooper,3,3,19,6.3,9,0,0,0,0,0,0,1,4.9,4.9,2.4%,NE,17,2024,te
26,Dalton Kincaid,2,2,24,12.0,13,0,0,0,0,0,0,1,4.4,4.4,77.9%,BUF,17,2024,te
27,Grant Calcaterra,1,2,34,34.0,34,1,0,0,0,0,0,1,4.4,4.4,1.1%,PHI,17,2024,te
28,Stone Smartt,2,2,23,11.5,14,0,0,0,0,0,0,1,4.3,4.3,1.5%,NYJ,17,2024,te
29,Elijah Higgins,2,3,23,11.5,15,0,0,0,0,0,0,1,4.3,4.3,0.9%,ARI,17,2024,te
30,Dalton Schultz,2,6,21,10.5,18,0,0,0,0,0,0,1,4.1,4.1,12.1%,HOU,17,2024,te
31,Will Dissly,2,3,21,10.5,14,0,0,0,0,0,0,1,4.1,4.1,3.4%,LAC,17,2024,te
32,Tyler Higbee,2,3,9,4.5,7,0,0,0,0,0,0,1,2.9,2.9,8.1%,LAR,17,2024,te
33,Jake Ferguson,3,5,18,6.0,7,0,0,0,0,0,1,1,2.8,2.8,68.7%,DAL,17,2024,te
34,John Bates,1,1,14,14.0,14,0,0,0,0,0,0,1,2.4,2.4,0.6%,WAS,17,2024,te
35,Michael Mayer,1,2,14,14.0,14,0,0,0,0,0,0,1,2.4,2.4,4.6%,LV,17,2024,te
36,Chris Manhertz,1,1,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.0%,NYG,17,2024,te
37,Darnell Washington,1,1,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,1.7%,PIT,17,2024,te
38,Tucker Fisk,1,1,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,1.0%,LAC,17,2024,te
39,Blake Whiteheart,1,1,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,CLE,17,2024,te
40,Connor Heyward,1,1,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,PIT,17,2024,te
41,Nate Adkins,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,1.0%,DEN,17,2024,te
42,Cam Grandy,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,CIN,17,2024,te
43,Johnny Mundt,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.1%,JAC,17,2024,te
44,Charlie Woerner,1,1,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.1%,ATL,17,2024,te
45,Noah Gray,1,1,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,6.9%,KC,17,2024,te
46,Ja'Tavion Sanders,1,1,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,9.2%,CAR,17,2024,te
47,Adam Trautman,1,3,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.7%,DEN,17,2024,te
48,Luke Musgrave,1,1,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,3.1%,GB,17,2024,te
49,Dawson Knox,1,3,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,2.9%,BUF,17,2024,te
50,Lucas Krull,1,1,3,3.0,3,0,0,0,0,0,0,1,1.3,1.3,1.8%,DEN,17,2024,te
51,Drew Sample,1,1,3,3.0,3,0,0,0,0,0,0,1,1.3,1.3,0.6%,CIN,17,2024,te
52,Cade Stover,1,1,1,1.0,1,0,0,0,0,0,0,1,1.1,1.1,1.7%,HOU,17,2024,te
53,JJ Galbreath,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,PIT,17,2024,te
54,Charlie Kolar,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,BAL,17,2024,te
55,John Copenhaver,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,JAC,17,2024,te
56,Bryce Pierre,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CAR,17,2024,te
57,Dominique Dafney,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CAR,17,2024,te
58,Tommy Tremble,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,CAR,17,2024,te
59,Hunter Long,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,JAC,17,2024,te
60,Jalin Conyers,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.2%,MIA,17,2024,te
61,Tyler Neville,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DAL,17,2024,te
62,Kenny Yeboah,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,DET,17,2024,te
63,Patrick Herbert,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,JAC,17,2024,te
64,Quintin Morris,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.4%,JAC,17,2024,te
65,Josh Whyle,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,TEN,17,2024,te
66,Cole Kmet,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,10.3%,CHI,17,2024,te
67,Colby Parkinson,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,LAR,17,2024,te
68,Harrison Bryant,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,PHI,17,2024,te
69,Josiah Deguara,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,ARI,17,2024,te
70,Dalton Keene,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,HOU,17,2024,te
71,Maximilian Mang,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,IND,17,2024,te
72,Drake Dabney,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TEN,17,2024,te
73,Mitchell Wilcox,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIA,17,2024,te
74,Luke Farrell,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.6%,SF,17,2024,te
75,Chris Myarick,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIA,17,2024,te
76,Thomas Gordon,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CHI,17,2024,te
77,Donald Parham Jr.,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%,PIT,17,2024,te
78,Stephen Carlson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CHI,17,2024,te
79,Andrew Beck,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYJ,17,2024,te
80,Mitch Van Vooren,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CLE,17,2024,te
81,Matt Orzech,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,GB,17,2024,te
82,Mitchell Fraboni,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DEN,17,2024,te
83,Nick Kallerup,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SEA,17,2024,te
84,Marshall Lang,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SEA,17,2024,te
85,Tre Watson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,KC,17,2024,te
86,Scotty Washington,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BAL,17,2024,te
87,Ben Yurosek,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIN,17,2024,te
88,Giovanni Ricci,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIN,17,2024,te
89,Sean McKeon,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,IND,17,2024,te
90,Jermaine Terry II,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYG,17,2024,te
91,Tyler Mabry,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CAR,17,2024,te
92,Lawrence Cager,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,WAS,17,2024,te
93,Zach Horton,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DET,17,2024,te
94,Brevin Jordan,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.6%,HOU,17,2024,te
95,Feleipe Franks,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ATL,17,2024,te
96,Jake Briningstool,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,KC,17,2024,te
97,E.J. Jenkins,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,PHI,17,2024,te
98,Joel Wilson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CHI,17,2024,te
99,Brady Russell,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SEA,17,2024,te
100,Jordan Murray,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CHI,17,2024,te
101,Bryson Nesbit,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIN,17,2024,te
102,Oronde Gadsden II,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,4.4%,LAC,17,2024,te
103,John Stephens Jr.,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DAL,17,2024,te
104,Princeton Fant,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DAL,17,2024,te
105,Travis Vokolek,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ARI,17,2024,te
106,Tanner Taula,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TB,17,2024,te
107,Johnny Lumpkin,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,GB,17,2024,te
108,Julian Hill,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,MIA,17,2024,te
109,Brayden Willis,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,SF,17,2024,te
110,Cole Fotheringham,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.1%,NE,17,2024,te
111,Zaire Mitchell-Paden,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%,BAL,17,2024,te
112,Zack Kuntz,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,2.5%,NYJ,17,2024,te
113,Ben Sims,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,GB,17,2024,te
114,Thomas Odukoya,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%,TEN,17,2024,te
115,Brenton Strange,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,24.2%,JAC,17,2024,te
116,Luke Schoonmaker,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,2.6%,DAL,17,2024,te
117,Shawn Bowman,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,JAC,17,2024,te
118,Kevin Foelsch,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,PIT,17,2024,te
119,Neal Johnson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NYJ,17,2024,te
120,Thomas Yassmin,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LAC,17,2024,te
121,Mason Pline,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NO,17,2024,te
122,Treyton Welch,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NO,17,2024,te
123,Qadir Ismail,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LV,17,2024,te
124,Colson Yankoff,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.1%,WAS,17,2024,te
125,Mitchell Evans,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.6%,CAR,17,2024,te
126,Keleki Latu,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,BUF,17,2024,te
127,CJ Dippre,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NE,17,2024,te
128,Gunnar Helm,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,3.1%,TEN,17,2024,te
129,Harold Fannin Jr.,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,6.5%,CLE,17,2024,te
130,Geor'Quarius Spivey,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.2%,KC,17,2024,te
131,Hayden Rucci,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,MIA,17,2024,te
132,David Martin-Robinson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TEN,17,2024,te
133,Steven Stilianos,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DET,17,2024,te
134,Gavin Bartholomew,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1%,MIN,17,2024,te
135,Ben Sinnott,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,5.9%,WAS,17,2024,te
136,Colston Loveland,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,76.3%,CHI,17,2024,te
137,Mason Taylor,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,15.0%,NYJ,17,2024,te
138,Caden Prieskorn,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%,DEN,17,2024,te
139,Brevyn Spann-Ford,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,DAL,17,2024,te
140,AJ Barner,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,2.9%,SEA,17,2024,te
141,Messiah Swinson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,GB,17,2024,te
142,Brenden Bates,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CLE,17,2024,te
143,Jack Westover,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NE,17,2024,te
144,Tyler Warren,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,78.9%,IND,17,2024,te
145,Tip Reiman,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,ARI,17,2024,te
146,Jared Wiley,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.6%,KC,17,2024,te
147,McCallan Castles,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LAR,17,2024,te
148,Tanner McLachlan,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CIN,17,2024,te
149,Jacob Harris,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,TB,17,2024,te
150,Brock Wright,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,DET,17,2024,te
151,Zach Davidson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%,BUF,17,2024,te
152,Michael Jacobson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NO,17,2024,te
153,Sal Cannella,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CLE,17,2024,te
154,Shane Zylstra,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,DET,17,2024,te
155,Jack Stoll,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NO,17,2024,te
156,Thomas Fidone II,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%,NYG,17,2024,te
157,Elijah Arroyo,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,13.7%,SEA,17,2024,te
158,Luke Lachey,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.1%,HOU,17,2024,te
159,Oscar Cardenas,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ARI,17,2024,te
160,Stevo Klotz,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LAC,17,2024,te
161,Caleb Lohner,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%,DEN,17,2024,te
162,Terrance Ferguson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,7.9%,LAR,17,2024,te
163,Mark Redman,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,LAR,17,2024,te
164,Cade Otton,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,21.1%,TB,17,2024,te
165,James Mitchell,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,CAR,17,2024,te
166,Greg Dulcich,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,5.8%,NYG,17,2024,te
167,Moliki Matavao,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%,NO,17,2024,te
168,Theo Johnson,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,8.5%,NYG,17,2024,te
169,Gee Scott Jr.,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,NE,17,2024,te
170,Ko Kieft,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TB,17,2024,te
171,Rivaldo Fairweather,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,DAL,17,2024,te
172,Drew Ogletree,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.1%,IND,17,2024,te
173,Joshua Simon,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,ATL,17,2024,te
174,Jackson Hawes,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.1%,BUF,17,2024,te
175,Jake Tonges,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0%,SF,17,2024,te
176,Jaheim Bell,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,NE,17,2024,te
177,Dallin Holker,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,FA,17,2024,te
178,Leroy Watson IV,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%,MIN,17,2024,te
179,Cole Turner,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0%,WAS,17,2024,te
